date,ko_price_usd,pep_price_usd,residual_usd,z_score,ko_shares,pep_shares,gross_pnl_usd,transaction_cost_usd,borrow_cost_usd,financing_cost_usd,net_pnl_usd,equity_usd
2024-11-19,59.926605224609375,148.1024169921875,5.812394568793188,-0.7208133384199262,1682.6802934432444,-562.8653443932714,2032.4560119013258,0.0,3.3419881025342577,19.774056327496357,2009.3399674712953,82864.8815380154
2024-11-20,60.30958938598633,150.0113525390625,5.556829822095828,-0.8292469925517548,1682.6802934432444,-562.8653443932714,-430.0337629664683,0.0,3.308004680388234,20.00740429849269,-453.34917194534927,82411.53236607005
2024-11-21,61.046817779541016,151.5233612060547,5.788283421479328,-0.689839273924703,1682.6802934432444,-562.8653443932714,389.46241052912455,0.0,3.3506425241984075,20.135269358224814,365.9764986467013,82777.50886471676
2024-11-22,61.200016021728516,153.0920867919922,5.416734763956953,-0.8485228749403878,1682.6802934432444,-562.8653443932714,-625.1976040681957,0.0,3.384414638447302,20.38140421727269,-648.9634229239157,82128.54544179284
2024-11-25,61.64043426513672,154.08433532714844,5.525240691258105,-0.7661515497355104,1682.6802934432444,-562.8653443932714,182.58078559143178,0.0,3.4194535776214,20.43255176947885,158.72878024433152,82287.27422203717
2024-11-26,61.80320739746094,153.2432861328125,5.969349170686719,-0.5145238235965818,1682.6802934432444,-562.8653443932714,747.2925864855733,0.0,3.4416163678382428,20.57959206691057,723.2713780508245,83010.545600088
2024-11-27,61.68830871582031,153.7725067138672,5.677423441319867,-0.6408774614417837,1682.6802934432444,-562.8653443932714,-491.21767195464264,0.0,3.4228307549643704,20.633936341129615,-515.2744390507366,82495.27116103725
2024-11-29,61.81855010986328,154.4623260498047,5.576916665550328,-0.6700023280200603,1682.6802934432444,-562.8653443932714,-169.1207709449188,0.0,3.4346513868935507,20.595575676974995,-193.15099800878735,82302.12016302846
2024-12-02,61.403724670410156,154.08433532714844,5.288531096531543,-0.8036736333853121,1682.6802934432444,-562.8653443932714,-485.2607139013355,0.0,3.450059140786075,20.6390587379168,-509.3498317800384,81792.77033124842
2024-12-03,61.27831268310547,152.80856323242188,5.589871536448889,-0.6320245942621907,1682.6802934432444,-562.8653443932714,507.0596198664398,0.0,3.4416163678382428,20.5005629854988,483.11744051310274,82275.88777176153
2024-12-04,60.01453399658203,151.37213134765625,4.806586815812231,-1.0111925580117995,1682.6802934432444,-562.8653443932714,-1318.0177635704963,0.0,3.413120816272148,20.458692295102143,-1341.8895766818705,80933.99819507965
2024-12-05,60.69948196411133,151.6651153564453,5.393530102564455,-0.6881503203802604,1682.6802934432444,-562.8653443932714,987.6379019867742,0.0,3.381036779465954,20.03676065004528,964.220104557263,81898.21829963691
2024-12-06,60.323246002197266,150.3832550048828,5.4460831215743255,-0.6427252145407734,1682.6802934432444,-562.8653443932714,88.42992944885054,0.0,3.3875808487123344,20.265440897465034,64.77690770267318,81962.99520733958
2024-12-09,60.39077377319336,151.98439025878906,4.978022789695572,-0.8602636616050956,1682.6802934432444,-562.8653443932714,-787.5958965948741,0.0,3.3589493102898613,20.13982882627506,-811.0946747314391,81151.90053260814
2024-12-10,60.68983459472656,152.33700561523438,5.159131933291306,-0.7442124360235732,1682.6802934432444,-562.8653443932714,304.74878689092105,0.0,3.3947121494212165,20.16237399482968,281.19170074667016,81433.09223335481
2024-12-11,60.42936325073242,149.41111755371094,5.877385423612282,-0.3609027308478994,1682.6802934432444,-562.8653443932714,1208.5909938599339,0.0,3.4025881400578815,20.26221997715803,1184.926185742718,82618.01841909753
2024-12-12,61.587013244628906,151.44113159179688,6.355985121904318,-0.10319238515693563,0.0,0.0,805.3302807638897,94.43610910374431,3.3372357197640103,20.175257676057704,687.3816782643236,83305.40009736185
2024-12-13,60.892425537109375,150.55479431152344,5.9578818627102805,-0.28553737042192434,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-16,60.3425407409668,148.6963348388672,6.02966146425139,-0.2341896424027091,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-17,61.16254425048828,148.81069946289062,6.811409409873903,0.20042613834551737,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-18,60.63195037841797,147.18096923828125,6.825968807689328,0.2390244576245987,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-19,60.24607467651367,144.3599090576172,7.383752466586344,0.5841627224008025,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-20,60.3425407409668,145.617919921875,7.059407328150776,0.44924535553911565,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-23,60.17853927612305,144.1883544921875,7.373602964116486,0.6877331992227006,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-24,60.622310638427734,145.6370086669922,7.332791940696758,0.731293598948134,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-26,60.36183547973633,145.2843780517578,7.190273564087434,0.7176398771629309,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-27,60.24607467651367,145.71324157714844,6.93105567227979,0.6056283778959687,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-30,59.84089660644531,144.5981903076172,6.898868074190254,0.655525983820809,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2024-12-31,60.062774658203125,144.92222595214844,7.012354510876875,0.8278640564621211,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2025-01-02,59.657596588134766,143.15907287597656,7.196960351218955,1.080244029396298,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2025-01-03,59.57077407836914,142.6253204345703,7.288680820130587,1.224929381777972,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2025-01-06,58.66394805908203,139.4040069580078,7.4594009790742675,1.400426189663603,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,83305.40009736185
2025-01-07,58.69289016723633,138.5748291015625,7.765707409821502,1.6788359090231613,-1903.9115982558947,636.8683710283161,0.0,100.0,-0.0,0.0,-100.0,83205.40009736185
2025-01-08,59.53218460083008,139.66131591796875,8.241566330158093,2.067526761375542,-1903.9115982558947,636.8683710283161,-905.9933175623627,0.0,4.434368028752404,17.510699538777658,-927.9383851298927,82277.46171223196
2025-01-10,58.91476821899414,135.94439697265625,8.867478743689524,2.5259590227023465,0.0,0.0,-1191.681903614827,99.37359858555153,4.4977784417075934,17.647991024672184,-1313.2012716667582,80964.26044056521
2025-01-13,59.47430419921875,137.71707153320312,8.83404582726314,2.3670275417390862,-1894.9912625544891,633.8844721580198,0.0,100.0,-0.0,0.0,-100.0,80864.26044056521
2025-01-14,59.85054016113281,138.14596557617188,9.066814492302974,2.4433967547880067,-1894.9912625544891,633.8844721580198,-441.0945864469668,0.0,4.4723526509534635,17.320776427772362,-462.8877155256926,80401.37272503952
2025-01-15,59.590065002441406,137.9839324951172,8.86054024529178,2.192964316009634,-1894.9912625544891,633.8844721580198,390.8878957762206,0.0,4.500644867639413,17.374718744049936,369.01253216453125,80770.38525720405
2025-01-16,60.05312728881836,139.66131591796875,8.762509018146375,2.0268387211967376,-1894.9912625544891,633.8844721580198,185.7683188980444,0.0,4.481057639471449,17.354339725387938,163.932921533185,80934.31817873723
2025-01-17,60.49689483642578,141.2910614013672,8.661118191723439,1.8902853418130032,-1894.9912625544891,633.8844721580198,192.13473017463753,0.0,4.515879027832672,17.565305460626202,170.05354568617864,81104.37172442341
2025-01-21,60.21712875366211,141.5769500732422,8.285720855429261,1.5474089782405152,-1894.9912625544891,633.8844721580198,711.374672263696,0.0,4.549249489154946,17.770279737510315,689.0551430370307,81793.42686746044
2025-01-22,59.599708557128906,141.13856506347656,7.814942733721608,1.174659643855095,-1894.9912625544891,633.8844721580198,892.1204272378238,0.0,4.528211620805888,17.806236164071315,869.7859794529467,82663.21284691339
2025-01-23,59.35853958129883,141.6436767578125,7.4048112586590165,0.8565850496884353,-1894.9912625544891,633.8844721580198,777.1955617421916,0.0,4.481782816133067,17.751100161984557,754.9626787640739,83418.17552567746
2025-01-24,59.73477554321289,142.12020874023438,7.62164478420685,0.9797770260642032,-1894.9912625544891,633.8844721580198,-410.89763634202694,0.0,4.463647375577622,17.814628427806973,-433.17591214541153,82984.99961353205
2025-01-27,61.6159553527832,147.35252380371094,7.752587884133796,1.0380728124129515,-1894.9912625544891,633.8844721580198,-248.13603025336306,0.0,4.491939592263572,17.874562202438703,-270.50253204806535,82714.49708148399
2025-01-28,60.159244537353516,143.19717407226562,7.685863251330872,0.9607587362955234,-1894.9912625544891,633.8844721580198,126.44259615870214,0.0,4.63340067569332,18.53263428025146,103.27656120275736,82817.77364268675
2025-01-29,60.61266326904297,143.31153869628906,8.101026419121347,1.2112886024236371,-1894.9912625544891,633.8844721580198,-786.7305754974049,0.0,4.523858839689039,18.010012916928208,-809.2644472540221,82008.50919543272
2025-01-30,61.78960418701172,144.7696990966797,8.790205069269746,1.6352955702267895,-1894.9912625544891,633.8844721580198,-1305.9875203703027,0.0,4.557955051388644,18.02439663901802,-1328.5698720607095,80679.93932337202
2025-01-31,61.239723205566406,143.61654663085938,8.62605960891009,1.460777315248256,-1894.9912625544891,633.8844721580198,311.05421316952675,0.0,4.646458732186011,18.20779053499487,288.19996390234587,80968.13928727436
2025-02-03,61.11430740356445,143.21624755859375,8.634545936771467,1.4117354070808288,-1894.9912625544891,633.8844721580198,-16.08151714847574,0.0,4.605108745865227,18.062757709178555,-38.74938360351952,80929.38990367085
2025-02-04,60.45830535888672,136.75448608398438,10.14003684590412,2.3270555936252397,-1894.9912625544891,633.8844721580198,-2852.8921186616044,0.0,4.595677720112054,18.012411803200692,-2875.5002081849175,78053.88969548592
2025-02-05,60.892425537109375,138.8226318359375,9.882351471126263,2.034495202225356,-1894.9912625544891,633.8844721580198,488.31153369212643,0.0,4.546347635077047,17.199711354481686,466.5654747025677,78520.45517018849
2025-02-06,61.12395477294922,138.52719116210938,10.2127071550264,2.1463105842423595,-1894.9912625544891,633.8844721580198,-626.0211345259723,0.0,4.578992632879845,17.45982355256158,-648.0599507114138,77872.39521947708
2025-02-07,61.587013244628906,137.7933349609375,10.921244357881157,2.465633455166531,-1894.9912625544891,633.8844721580198,-1342.6718086045666,0.0,4.596403183631529,17.42266576375532,-1364.6908775519535,76507.70434192513
2025-02-10,62.27196502685547,137.5741424560547,11.679517177520495,2.76471370945359,0.0,0.0,-1436.920367849097,102.60547115066915,4.631224285134896,17.33036813464426,-1561.4874314195454,74946.21691050558
2025-02-11,65.21432495117188,138.8035888671875,14.210620857669873,3.99510651993031,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-12,66.28514862060547,137.23101806640625,15.807477671256642,4.346960329968553,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-13,67.0472640991211,137.7933349609375,16.381495212373345,4.045942268937636,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-14,66.43950653076172,136.6591796875,16.15311850505237,3.5024435169028894,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-18,66.6131591796875,137.3358612060547,16.100417652680257,3.1413013832079195,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-19,67.59715270996094,138.96559143066406,16.539257913067956,3.0340810170528463,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,74946.21691050558
2025-02-20,67.5682144165039,142.1011505126953,15.461458734123589,2.4215867816357712,-1737.5924198950631,581.2337374190332,0.0,99.99999999999999,-0.0,0.0,-99.99999999999999,74846.21691050558
2025-02-21,68.83197784423828,146.29461669921875,15.322485825979754,2.2293419004122352,-1737.5924198950631,581.2337374190332,241.47827176150622,0.0,4.658968936347679,16.38769500080128,220.43160782435726,75066.64851832994
2025-02-24,68.09879302978516,146.62818908691406,14.477719306070263,1.8448188828938035,-1737.5924198950631,581.2337374190332,1467.8599015758555,0.0,4.746108053513229,16.871302942137266,1446.2424905802052,76512.89100891014
2025-02-25,68.967041015625,149.0775604248047,14.526639789816606,1.7780434626428303,-1737.5924198950631,581.2337374190332,-85.00386173524294,0.0,4.6955534354189465,16.90977189562932,-106.6091870662912,76406.28182184385
2025-02-26,68.30138397216797,144.39804077148438,15.426306504844575,1.9698009738467548,-1737.5924198950631,581.2337374190332,-1563.2540644644878,0.0,4.755420940132615,17.192243573615276,-1585.2017289782357,74821.08009286561
2025-02-27,68.3689193725586,144.88409423828125,15.331254482628417,1.8476834420616886,-1737.5924198950631,581.2337374190332,165.16167329849756,0.0,4.709522502316715,16.65258192730075,143.7995688688801,74964.87966173449
2025-02-28,68.6969223022461,146.2660369873047,15.196990346853845,1.727622505865661,-1737.5924198950631,581.2337374190332,233.29634458565226,0.0,4.71417920865772,16.708635632279293,211.87352974471526,75176.7531914792
2025-03-03,69.76774597167969,148.66773986816406,15.464431861975179,1.7313208103549476,-1737.5924198950631,581.2337374190332,-464.7043494400757,0.0,4.7367956929564645,16.868007011032073,-486.3091521440643,74690.44403933514
2025-03-04,67.7129135131836,146.95223999023438,13.983443070252896,1.2518201496014125,-1737.5924198950631,581.2337374190332,2573.3548984461822,0.0,4.810631212442656,17.144981364526508,2551.399285869213,77241.84332520435
2025-03-05,67.60680389404297,146.6567840576172,13.976165003317178,1.207708828975397,-1737.5924198950631,581.2337374190332,12.646313938988158,0.0,4.66894624006023,16.947142791988618,-8.96977509306069,77232.87355011128
2025-03-06,67.973388671875,147.35252380371094,14.110021203225593,1.2064924282672311,-1737.5924198950631,581.2337374190332,-232.5875183168137,0.0,4.661629761096075,16.913069586441456,-254.16221766435123,76978.71133244692
2025-03-07,68.9091567993164,148.49188232421875,14.664667956314453,1.3207866630798635,-1737.5924198950631,581.2337374190332,-963.7499938866089,0.0,4.686906544080593,16.99330518423769,-985.4302056149271,75993.281126832
2025-03-10,68.92845153808594,150.23216247558594,14.101829897453342,1.1212846258958207,-1737.5924198950631,581.2337374190332,977.9831447055183,0.0,4.751429703010021,17.124700742002567,956.1070142605057,76949.3881410925
2025-03-11,68.53292846679688,146.463134765625,14.96706627539622,1.3277429047714024,-1737.5924198950631,581.2337374190332,-1503.428171731006,0.0,4.75276011538422,17.325397078616717,-1525.506328925007,75423.88181216748
2025-03-12,67.47174072265625,142.46334838867188,15.243827959519443,1.3631445521962062,-1737.5924198950631,581.2337374190332,-480.8990044499071,0.0,4.725487976869716,16.89073714562138,-502.5152295723982,74921.36658259509
2025-03-13,67.16304016113281,142.6267852783203,14.880456905011094,1.2162570421071917,-1737.5924198950631,581.2337374190332,631.390789922978,0.0,4.652316874476689,16.429465164519357,610.309007883982,75531.67559047908
2025-03-14,67.21162414550781,142.8671875,14.848625090956702,1.1673919054558153,-1737.5924198950631,581.2337374190332,55.31071881242352,0.0,4.631031328614765,16.448313385591284,34.231374098217465,75565.9069645773
2025-03-17,68.14458465576172,145.5112762451172,14.897124109668837,1.1440632817552456,-1737.5924198950631,581.2337374190332,-84.27152728655346,0.0,4.634381295399617,16.476037568486266,-105.38194615043935,75460.52501842685
2025-03-18,67.42542266845703,143.2517852783203,14.933773648852743,1.1185029191294638,-1737.5924198950631,581.2337374190332,-63.681961478597714,0.0,4.69871086328369,16.780964866778344,-85.16163720865976,75375.3633812182
2025-03-19,67.3282470703125,142.40567016601562,15.11962797382521,1.134590757813734,-1737.5924198950631,581.2337374190332,-322.93906627687227,0.0,4.649123148290941,16.520390981997412,-344.1085804071606,75031.25480081103
2025-03-20,67.74613189697266,141.48263549804688,15.846272716613,1.3031396603716061,-1737.5924198950631,581.2337374190332,-1262.6123970246626,0.0,4.642422688658611,16.422813472272892,-1283.6776331855942,73747.57716762544
2025-03-21,66.73542785644531,139.84811401367188,15.382324647380905,1.128278236387673,-1737.5924198950631,581.2337374190332,806.1526483226379,0.0,4.671236716721859,16.316365279846146,785.1650463260698,74532.74221395151
2025-03-24,67.00753021240234,140.80960083007812,15.33280464277729,1.077976773900895,-1737.5924198950631,581.2337374190332,86.04558463240676,0.0,4.601546570706873,16.127865472057458,65.31617258964243,74598.05838654115
2025-03-25,66.8714828491211,139.9346466064453,15.489434035937798,1.0873561187760594,-1737.5924198950631,581.2337374190332,-272.15804628845825,0.0,4.62030859416507,16.238748125981846,-293.01710300860515,74305.04128353254
2025-03-26,68.04740142822266,142.91525268554688,15.668324318130281,1.103166368097638,-1737.5924198950631,581.2337374190332,-310.8383983305564,0.0,4.610927845467283,16.137844770134095,-331.5871709461578,73973.45411258638
2025-03-27,68.74710845947266,143.90557861328125,16.036762155494884,1.173322423402291,-1737.5924198950631,581.2337374190332,-640.1947934072558,0.0,4.692009877588736,16.48158064535832,-661.3683839302029,73312.08572865618
2025-03-28,68.38753509521484,143.52099609375,15.805833652145637,1.0711414343648344,-1737.5924198950631,581.2337374190332,401.25961695736464,0.0,4.7402561328922,16.595789145405945,379.92357167906647,73692.00930033525
2025-03-31,69.6023178100586,144.16519165039062,16.805129589579536,1.328442210063161,-1737.5924198950631,581.2337374190332,-1736.369046117081,0.0,4.7154628014584485,16.551437491601742,-1757.6359464101413,71934.37335392511
2025-04-01,69.84528350830078,143.90557861328125,17.13493720432301,1.3843401213832682,-1737.5924198950631,581.2337374190332,-573.0712114019245,0.0,4.799224596582737,16.625728799342806,-594.49616479785,71339.87718912726
2025-04-02,69.32049560546875,143.3767547607422,16.787043641457174,1.240052512408894,-1737.5924198950631,581.2337374190332,604.4972177659535,0.0,4.815977586882742,16.595789145405945,583.0854510336649,71922.96264016093
2025-04-03,71.11837005615234,145.5401153564453,17.861262676734704,1.5205448873500857,-1737.5924198950631,581.2337374190332,-1866.5548530052195,0.0,4.779792369342521,16.53480298186475,-1887.8694483564266,70035.0931918045
2025-04-04,67.95993041992188,140.9634552001953,16.23373976013093,0.991202099121373,-1737.5924198950631,581.2337374190332,2827.9714830962193,0.0,4.903759552573903,16.784290712901576,2806.283432830744,72841.37662463525
2025-04-07,66.44387817382812,137.67515563964844,15.817640887133415,0.8364946394525015,-1737.5924198950631,581.2337374190332,723.0102476473601,0.0,4.68597856961318,16.256491251093248,702.0677778266536,73543.4444024619
2025-04-08,66.49246978759766,134.89646911621094,16.79571765210487,1.1049290789478694,-1737.5924198950631,581.2337374190332,-1699.498772889884,0.0,4.581443613622016,15.877270885353166,-1719.9574873888594,71823.48691507304
2025-04-09,67.97935485839844,139.9827117919922,16.581227989673877,1.0046691159405943,-1737.5924198950631,581.2337374190332,372.6956115859484,0.0,4.5847941064694915,15.556821212112395,352.5539962673666,72176.0409113404
2025-04-10,68.76654815673828,138.58856201171875,17.83477166916881,1.3575544324562832,-1737.5924198950631,581.2337374190332,-2178.1479954977594,0.0,4.687317925051975,16.14338784700615,-2198.9787012698175,69977.06221007058
2025-04-11,69.41766357421875,138.8673858642578,18.392619052076107,1.4845495496890768,-1737.5924198950631,581.2337374190332,-969.3113839980192,0.0,4.74159654045624,15.982608702698558,-990.0355892411741,68987.0266208294
2025-04-14,70.40892791748047,141.09805297851562,18.63771359802938,1.5112276505079705,-1737.5924198950631,581.2337374190332,-425.87442520602235,0.0,4.786492302912228,16.0147638276773,-446.6756813366119,68540.3509394928
2025-04-15,69.83556365966797,137.338623046875,19.32189828248518,1.673315543842492,-1737.5924198950631,581.2337374190332,-1188.8341215187024,0.0,4.854842041363173,16.272013626041943,-1209.9609771861076,67330.38996230668
2025-04-16,69.66062927246094,134.6945343017578,20.03142538681992,1.836124977428512,-1737.5924198950631,581.2337374190332,-1232.868918202139,0.0,4.8153073831007225,15.838460548714073,-1253.5226861339536,66076.86727617274
2025-04-17,70.94344329833984,137.338623046875,20.429777921157054,1.8982748000396867,-1737.5924198950631,581.2337374190332,-692.1743441101924,0.0,4.803245293212234,15.533533250421996,-712.5111226538266,65364.35615351891
2025-04-21,70.71991729736328,136.27139282226562,20.563246002931912,1.883675024187278,-1737.5924198950631,581.2337374190332,-231.9131271899298,0.0,4.891697988748037,15.838460548714073,-252.6432857273919,65111.71286779152
2025-04-22,71.8180923461914,137.93475341796875,21.10501824714003,2.008578070020076,-1737.5924198950631,581.2337374190332,-941.3793448455639,0.0,4.876285406012071,15.715383125671163,-961.971013377247,64149.74185441427
2025-04-23,71.23500061035156,136.78097534179688,20.907871302315115,1.8950164164962933,-1737.5924198950631,581.2337374190332,342.5610369332461,0.0,4.952006860002612,15.907208779583085,321.70182129366043,64471.44367570793
2025-04-24,70.47696685791016,130.09864807128906,22.38511091411234,2.328143735520891,-1737.5924198950631,581.2337374190332,-2566.8403518275845,0.0,4.911801471895519,15.774150298756592,-2587.5263035982366,61883.917372109696
2025-04-25,69.8841552734375,128.24298095703125,22.41302966885859,2.2709933307840244,-1737.5924198950631,581.2337374190332,-48.511416619990996,0.0,4.859533467837313,15.00351655786485,-68.37446664569316,61815.542905464004
2025-04-28,69.76753234863281,128.60833740234375,22.174193105361844,2.1296388944707436,-1737.5924198950631,581.2337374190332,415.0006023257339,0.0,4.818657875948198,14.789513317343882,395.3924311324418,62210.93533659645
2025-04-29,70.31175231933594,129.1371612548828,22.541518736098766,2.1890012745765266,-1737.5924198950631,581.2337374190332,-638.2622316016524,0.0,4.8106164826892055,14.831647740399266,-657.9044958247408,61553.03084077171
2025-04-30,70.50611877441406,130.35826110839844,22.327420914114967,2.062475314629449,-1737.5924198950631,581.2337374190332,372.01475259509635,0.0,4.848141581730843,14.892633903940457,352.27397710942506,61905.30481788114
2025-05-01,69.28162384033203,128.4064178466797,21.75582774276821,1.8315440990445406,-1737.5924198950631,581.2337374190332,993.1959617958973,0.0,4.8615435531207485,15.03345621180171,973.3009620309748,62878.60577991211
2025-05-02,69.63148498535156,128.59872436523438,22.041361353188847,1.8808756293990045,-1737.5924198950631,581.2337374190332,-496.1410370921612,0.0,4.777112080277065,14.80836153841581,-515.7265107108541,62362.87926920126
2025-05-05,69.68006896972656,126.90652465820312,22.655994975508612,2.0509807916141978,-1737.5924198950631,581.2337374190332,-1067.9827231554668,0.0,4.80123573399142,14.830539125024854,-1087.6144980144832,61275.264771186776
2025-05-06,69.69950103759766,125.70465850830078,23.077457546152814,2.1438405683311523,-1737.5924198950631,581.2337374190332,-732.3301680208622,0.0,4.804585700776273,14.635387624989704,-751.7701413466282,60523.49462984015
2025-05-07,70.3603515625,126.83920288085938,23.358797054329045,2.171099753430153,-1737.5924198950631,581.2337374190332,-488.85339682402275,0.0,4.805925582277689,14.49678342773074,-508.15610583403117,60015.33852400612
2025-05-08,69.16499328613281,126.36807250976562,22.32103434713393,1.7303849232349409,-1737.5924198950631,581.2337374190332,1803.2086136720163,0.0,4.851492600640944,14.62762379795494,1783.7294972734203,61799.06802127954
2025-05-09,68.53330993652344,125.41621398925781,22.00775264283233,1.5533039735018574,-1737.5924198950631,581.2337374190332,544.3559146862657,0.0,4.769070160955448,14.573291086367156,525.0135534389431,62324.08157471848
2025-05-12,67.57120513916016,126.60845184326172,20.646838057948806,1.0387417940403,-1737.5924198950631,581.2337374190332,2364.7148668182513,0.0,4.725514280000879,14.46351880752412,2345.5258337307264,64669.60740844921
2025-05-13,67.01725006103516,125.29121398925781,20.53350592004056,0.9698731124136124,-1737.5924198950631,581.2337374190332,196.92506375986022,0.0,4.659175152895992,14.601012629701726,177.6648759772625,64847.27228442647
2025-05-14,67.21162414550781,123.50286102294922,21.326093409757434,1.2012485092199752,-1737.5924198950631,581.2337374190332,-1377.1940142356887,0.0,4.62097879794709,14.449103288242892,-1396.2640963218787,63451.00818810459
2025-05-15,69.59259796142578,126.43538665771484,22.726122088452207,1.6181019089322501,-1737.5924198950631,581.2337374190332,-2432.679219735739,0.0,4.634381295399617,14.242862994903216,-2451.556464026042,60999.45172407855
2025-05-16,69.97161865234375,126.89688873291016,22.950767925450975,1.6251311985374752,-1737.5924198950631,581.2337374190332,-390.34290353004087,0.0,4.798554392800717,14.581054033548444,-409.72251195639006,60589.72921212216
2025-05-19,69.90357971191406,126.71421813964844,22.943833252295008,1.5574303606660596,-1737.5924198950631,581.2337374190332,12.049635510255897,0.0,4.824688657861131,14.634276370054875,-7.40932951766011,60582.319882604505
2025-05-20,69.67035675048828,126.72381591796875,22.707399783905593,1.4236472622120426,-1737.5924198950631,581.2337374190332,410.8250024829508,0.0,4.819997231386992,14.61321003838066,391.3917952131832,60973.711677817686
2025-05-21,69.82584381103516,125.13737487792969,23.39355965606184,1.5853869041254154,-1737.5924198950631,581.2337374190332,-1192.2661926948572,0.0,4.803916023056876,14.614316894048125,-1211.6844256119623,59762.02725220572
2025-05-22,69.13584899902344,125.10852813720703,22.713214229447182,1.3179976968101816,-1737.5924198950631,581.2337374190332,1182.1630561958943,0.0,4.814637179318702,14.431361922838436,1162.9170570937372,60924.944309299455
2025-05-23,69.74809265136719,124.35857391357422,23.576321485536177,1.5341467716080999,-1737.5924198950631,581.2337374190332,-1499.7286257366572,0.0,4.767060601734635,14.428035196861728,-1518.9237215352534,59406.0205877642
2025-05-27,69.7578125,126.31038665771484,22.93314977972294,1.282913227236712,-1737.5924198950631,581.2337374190332,1117.5702807120524,0.0,4.809276075125165,14.341547360295205,1098.419457276632,60504.440045040836
2025-05-28,69.14556884765625,125.63735961914062,22.546037186041488,1.1233981309915135,-1737.5924198950631,581.2337374190332,672.6439084268112,0.0,4.809946278907185,14.566638514267218,653.2673236336368,61157.70736867447
2025-05-29,69.47598266601562,126.83920288085938,22.47442815784467,1.064886964649695,-1737.5924198950631,581.2337374190332,124.42730459083612,0.0,4.767730805516655,14.489022240256395,105.17055154506308,61262.87792021954
2025-05-30,70.06879425048828,126.3873062133789,23.218401537200585,1.2570546297356775,-1737.5924198950631,581.2337374190332,-1292.7225045725486,0.0,4.790513525604347,14.62762379795494,-1312.140641896108,59950.73727832343
2025-06-02,69.97161865234375,125.86811065673828,23.294899563769384,1.2431097379550131,-1737.5924198950631,581.2337374190332,-132.92239110287954,0.0,4.831389117493462,14.575509196969447,-152.32928941734247,59798.40798890609
2025-06-03,69.15528869628906,126.77191925048828,22.176240913803568,0.8637681752686199,-1737.5924198950631,581.2337374190332,1943.7727906306482,0.0,4.824688657861131,14.51563340850961,1924.4324685642775,61722.84045747037
2025-06-04,69.35935974121094,126.6661605834961,22.415688785060837,0.909746475225615,-1737.5924198950631,581.2337374190332,-416.062806056639,0.0,4.7684010092986755,14.619864370187539,-435.4510714361252,61287.38938603424
2025-06-05,68.9123306274414,126.06041717529297,22.171284004268145,0.805183571078748,-1737.5924198950631,581.2337374190332,424.6758944914999,0.0,4.782472132345354,14.607667841362078,405.2857545177925,61692.67514055203
2025-06-06,69.33992767333984,126.39381408691406,22.48735804237331,0.8790965121449549,-1737.5924198950631,581.2337374190332,-549.207852737155,0.0,4.751648545061293,14.537810995118654,-568.4973122773349,61124.1778282747
2025-06-09,69.74809265136719,126.3257827758789,22.918279849172308,0.9901844497123362,-1737.5924198950631,581.2337374190332,-748.7664650614281,0.0,4.781132250843938,14.576259711980857,-768.1238570242529,60356.05397125045
2025-06-10,70.31175231933594,128.14346313476562,22.87391594594437,0.9464521969301432,-1737.5924198950631,581.2337374190332,77.08638196582899,0.0,4.809276075125165,14.568414058573218,57.708691832130604,60413.762663082576
2025-06-11,70.03964233398438,126.26744842529297,23.22934267665751,1.0379145602012938,-1737.5924198950631,581.2337374190332,-617.5867931152422,0.0,4.848141581730843,14.778036508658317,-637.2129712056314,59776.54969187694
2025-06-12,70.20484161376953,128.600341796875,22.61417694227749,0.7998875157431682,-1737.5924198950631,581.2337374190332,1068.9073170379022,0.0,4.829379032210024,14.561686698928186,1049.516251306764,60826.065943183705
